userWallet,credit_score,first_txn,last_txn,total_txns,unique_actions,unique_protocols,unique_networks,activity_span_days,cluster
0x0463a70679a6afea907a90c84d732123c7311710,500.0,1627238569,1627238569,1,1,1,1,1,2
0x0464349e7012a83c965d672e9eca3896a1260624,912.0,1620067556,1630559450,346,5,1,1,122,0
0x0464a891a517c2be0bca86470b74babc985e9141,300.0,1629004965,1629284490,2,2,1,1,4,1
0x0464e9d70f1b21ecdf741ed3dba1de6d877d1b48,843.0,1622412289,1630351226,9,4,1,1,92,0
0x0464fb56ddf5dfc14b13d3b9c064f8732cbe012a,900.0,1622728065,1622805457,10,4,1,1,1,0
0x0465130e29be525707f2e38726e1465d632efbbf,900.0,1619412901,1619494854,6,4,1,1,1,0
0x0466354046c9f28cb0a6d9648c2b41609d24e050,500.0,1622350689,1622350689,1,1,1,1,1,2
0x0466c8e551c53ea1d554ea1dbfd32f154ab7f089,500.0,1626859188,1626859188,1,1,1,1,1,2
0x0466e01f9edb0fe882be01b0693f4daf107fc151,203.0,1626631691,1629568679,9,2,1,1,34,1
0x0467016de27a199a3372f3f9a71700ae09e515e8,500.0,1626598782,1626598782,1,1,1,1,1,2
0x0467122af0dd7d599f27e801b8145084b71b1806,500.0,1622461639,1622461681,2,2,1,1,1,2
0x0467661949ee9b85e78c5798731b2204e0ba2974,901.0,1620773448,1621761864,25,4,1,1,12,0
0x046773a7aa676523f981676b67e9f01719ca9eb3,452.0,1622968666,1630589981,499,4,1,1,89,0
0x0468222405c1f78f80035c7a87254df9bb2a9381,302.0,1628394795,1630543559,4,2,1,1,25,1
0x04688b862e4343986ab317fcbba865dfab1a4bb3,500.0,1627221056,1627221056,1,1,1,1,1,2
0x0468c74ae65de29f1bc104d97560ae26ae7069fe,500.0,1623330416,1623330416,1,1,1,1,1,2
0x04697ab4b870d72ede8040dccb9186a58d16161c,501.0,1626179158,1626961344,2,1,1,1,10,2
0x046990dba8e405d8e195db1038b792279c56d7b6,500.0,1626771965,1626771965,1,1,1,1,1,2
0x046a09854fd98fb21fbe7d6cbf58153b55a39669,500.0,1625397693,1625400533,5,3,1,1,1,2
0x046a5a52eb9cd49f80fe73542e46dc675ae6cb0e,500.0,1626129461,1626129461,1,1,1,1,1,2
0x046a5d95317dbc2ae8ed4a0c370b9183d161a14a,900.0,1619196971,1619197033,4,4,1,1,1,0
0x046ae0974283a9acf5cb4228a93d000c6d0ffd76,813.0,1622750755,1630562040,281,4,1,1,91,0
0x046afddbc4e4fe503ddd2b952f7d849d1270ab3f,900.0,1623911278,1624172081,35,4,1,1,4,0
0x046b8f645b2a09f9527f191fbcb6491094668a45,908.0,1621947842,1629065995,86,4,1,1,83,0
0x046b9d060f49400b6a6f1210ef191b019cce9030,818.0,1625489241,1630414148,27,4,1,1,58,0
0x046bbe099cfa0b6cc71d59d6e4cd38c5d0eef71b,500.0,1623873358,1623873358,1,1,1,1,1,2
0x046bdeec373e1d675c0d97af29195b63fc403729,500.0,1621828701,1621828701,1,1,1,1,1,2
0x046d749b3cf095dc2bcf9a82a9de43966b29cf49,900.0,1628574665,1628576115,3,3,1,1,1,1
0x046f3d4ac4df2caa030714b79958661e04566b6e,500.0,1622369517,1622369517,1,1,1,1,1,2
0x046f8f1897b93398cd8b495e81ef0ababfe11d68,500.0,1626686536,1626686536,1,1,1,1,1,2
0x0470a2b7b6b48d5d8a8f42f8fbf10218ea416755,501.0,1629593027,1630525936,51,4,1,1,11,1
0x0470a46f57515cb7d112acde06f410c3111575b0,741.0,1620254959,1630223693,118,4,1,1,116,0
0x0470cd31c8fcc42671465880ba81d631f0b76c1d,507.0,1623724998,1630521986,45,1,1,1,79,1
0x0471576d6dc3e08b74de7408bcf406b5763a9eb7,500.0,1626586423,1627200689,2,1,1,1,8,2
0x04721424482164fbc54992e6642e228bddd154d9,300.0,1622609126,1623169843,4,2,1,1,7,2
0x0472fb73541e18716446b3c52d4221c8f78de7ae,908.0,1621803031,1628746948,15,4,1,1,81,0
0x0473652f955accfa58787ba2770198826bee9f93,500.0,1619528761,1619528761,1,1,1,1,1,2
0x04737567bb285ac7c15244c9c9f8707d67d1e558,901.0,1622476075,1623747505,9,4,1,1,15,0
0x0474101e1a5926a9d7295f80d2a7e4617dc6bf53,300.0,1629441723,1629441723,2,2,1,1,1,1
0x0474b7e51abbb836a44b68dc6382134bddce6538,708.0,1622753731,1630231616,147,4,1,1,87,0
0x0474f11e0367edde612e0119f62aad7695dd86d5,907.0,1623829096,1630562734,21,4,1,1,78,0
0x04752c1a5013a42b400548d56ad5e0de64387def,500.0,1629339760,1629445918,2,1,1,1,2,1
0x0475804706c2128de587e400bd725b75eec84839,500.0,1626653090,1626653144,2,1,1,1,1,2
0x0475a4b2c54cdb975278a8ba5977ebf07df8f033,500.0,1624759679,1625245463,16,4,1,1,6,2
0x0476f3ee277eb20568ee2369b337f3ce55bc558a,513.0,1618699523,1629958168,763,4,1,1,131,0
0x0477455e0e65928b993ba49bbbd5ce8d434fe1d2,655.0,1624409896,1630359763,40,4,1,1,69,0
0x04777caf984db9a9b94b031a72ca250ae885654b,499.0,1626130741,1626130741,1,1,1,1,1,2
0x04778c5867ccc6951cd5bb15583f59a545c77262,500.0,1626111739,1626741804,2,1,1,1,8,2
0x0479283a1751f32dc400615f5dd6799ebd304e6f,555.0,1624047827,1626277655,19,3,1,1,26,2
0x0479326c87da7a60d2b84f8ec73ea60f8df445c9,500.0,1623105402,1623105402,1,1,1,1,1,2
0x0479d748dc2516d61c04d4665b8d05d035d4dc95,502.0,1625278378,1627662079,16,2,1,1,28,1
0x047a1f7235a03aa9016061b16b54da901044fe0e,904.0,1621205986,1625041704,40,4,1,1,45,0
0x047a96ef72d7ee6a3f193bdb92e998fb300265df,807.0,1624228801,1630399686,820,4,1,1,72,0
0x047aa912135e7dacd4f761ce2de485eca88c096e,500.0,1626271801,1626876575,6,1,1,1,7,2
0x047be7607fbf63467e2ca66af84b1cffd69c7bf2,905.0,1618247113,1623148283,12,4,1,1,57,0
0x047c29119e9322c10b0712ea80d49ba34776186c,300.0,1623196566,1623196874,2,2,1,1,1,2
0x047c4b0d781af5af9d64c16fb0c75cfd9ae1b365,500.0,1627010105,1627010105,1,1,1,1,1,2
0x047d5247698a111b34d7dde3282f07fd154cb759,502.0,1622122347,1623898613,14,3,1,1,21,2
0x047ea31614fc085ce7b80412fbab65fd51a8bb7a,912.0,1619199772,1629537229,298,4,1,1,120,0
0x047f36f975bf17d79ee15d96fbadacf6c0e49dcc,500.0,1626421328,1627150011,2,1,1,1,9,2
0x047f78ef663432cd15d28c0b7098bd6236442264,869.0,1625728071,1630277024,33,4,1,1,53,0
0x047fb945951f9801ab087a6e7e44ce87361931d1,500.0,1626715577,1626715577,1,1,1,1,1,2
0x047fdc2db6ee901f154f60b36626194d2c2a68f7,407.0,1623816417,1630525024,47,4,1,1,78,0
0x047fe25b45dd7f73258d858971cfe41e004e6132,501.0,1624235371,1625691994,77,4,1,1,17,0
0x04803b46c2a8951a2ce0793d58db51b29656dfbe,817.0,1620992801,1630418240,63,4,1,1,110,0
0x0480b924a6f1018863e318af33c15f01619b7f2f,500.0,1623641900,1629643790,3,1,1,1,70,1
0x0480c86160aebcfd291466fac4433175d57d89c3,500.0,1626451586,1627206893,2,1,1,1,9,2
0x04819393b5f4bc198c2b68c4671c9b0dea36a68e,500.0,1627025078,1627025078,1,1,1,1,1,2
0x048257c85f457a6b22a30db67cc781676fa521c8,500.0,1627111461,1627111461,1,1,1,1,1,2
0x04826a8b3190c525602609bac98f85f28b3a56b3,500.0,1626844477,1626844477,1,1,1,1,1,2
0x0482d6bf3b83470ee4ee87c20a98d38249138e1b,300.0,1628573096,1628573236,2,2,1,1,1,1
0x048328090e7a51f106ad99ac2c8eca8519725632,501.0,1624229639,1628214385,9,2,1,1,47,1
0x04841cbcc7676ddfe8146e8ad3aa0a478e843792,900.0,1619422742,1619422860,4,4,1,1,1,0
0x0484b2e7973130c0b31b482175c15a38d86e5840,900.0,1623768410,1625284946,13,4,1,1,18,0
0x04859ae1248a198d87270ebb27e3ca3a2cc98595,500.0,1624177815,1624177815,1,1,1,1,1,2
0x0485c45ca2c7aef83b2cea8707874e38b5524e68,500.0,1630319900,1630319900,1,1,1,1,1,1
0x04868121d0d38eae597dd6b23e8d120775006674,500.0,1626621227,1626621227,1,1,1,1,1,2
0x0486b904c347c7794e70a37c8d53a67b64b38b5f,498.0,1626144864,1626144864,1,1,1,1,1,2
0x04873757ba72cb607dabe30084e4dfa6ca3c1b82,500.0,1619099976,1619100160,2,2,1,1,1,2
0x04874b6d702120d4a722e25d9cba2ae0790334f4,500.0,1627247307,1627247307,1,1,1,1,1,2
0x0487fed00e5f5e81507b1cd6e851b741a4a020fd,900.0,1623541361,1627173376,16,4,1,1,43,0
0x0488456ea17ec42ad21df20efb4a35a37d710064,500.0,1627059245,1627059245,1,1,1,1,1,2
0x0488a842649b08a69392ee8fed93db6d3dc773bd,500.0,1626351084,1626677949,3,1,1,1,4,2
0x0488def629e5780e493829c28e704864cbef0b8a,500.0,1626337755,1626753571,2,1,1,1,5,2
0x0488eb591321625f9417cc3c21398c8d06ac9095,753.0,1622563366,1625552636,13,5,1,1,35,0
0x04895114da673f16d83a75e4cd3c64a68e2428c8,902.0,1619250839,1621175206,66,4,1,1,23,0
0x04898eedaa574d173f7d7705168bcebcf3824e2d,444.0,1626689758,1626689758,1,1,1,1,1,2
0x04899a2bba1faf90a5779aaabfc169339744c227,500.0,1626467826,1626467826,1,1,1,1,1,2
0x048a81418e95b13b47b63f4a784a1ff5542e72cc,907.0,1622713157,1629458676,12,4,1,1,79,0
0x048aa5096f91f6436ed3ac79e853c16a9c4155bb,300.0,1628308788,1628309004,2,2,1,1,1,1
0x048aaa70a3e351c9e3b487ba78fa03efbf062067,842.0,1621635966,1629576219,61,4,1,1,92,0
0x048ab378049f7763e5c728fe551ae19115b2bb20,633.0,1629355739,1629715789,33,4,1,1,5,1
0x048ad0a6d74bade422ae4080f17fc311d3aaec83,501.0,1626037665,1627148061,4,2,1,1,13,1
0x048b12903e0cc00b5bddbec2c76909cc6666c155,300.0,1629222266,1629222332,2,2,1,1,1,1
0x048bcde2ea3e9f4c14ce9ad83c96bbdc61ca2f4c,500.0,1627027554,1627027554,1,1,1,1,1,2
0x048ca2571ed3aec463d42cb6fb0f20f6fcb7988e,300.0,1623127428,1623224842,4,3,1,1,2,2
0x048cfe86325ecb012e4cc05495683e229eaca7ad,300.0,1628595832,1628595910,2,2,1,1,1,1
0x048e1e942cecde524fb35ebd625749b0be00f563,643.0,1623023384,1630466898,175,4,1,1,87,0
0x048f06d1afb5e43f73f593aab1b2a4316ddb5d9f,900.0,1623821296,1628347557,4,4,1,1,53,0
0x048f5cb4c12107c37e2d028aa56315659f36ce47,558.0,1623353842,1624200040,14,4,1,1,10,0
0x04900d94ce6b1689922d8f0f672f8473aa49eb62,500.0,1626175088,1626175088,1,1,1,1,1,2
0x0490bcc64eb613b9f5b774f7e0fed4478d0982ab,300.0,1622729505,1622729579,3,2,1,1,1,2
0x049201b13cd2a316aab6edae90cc0f8ed6597ea9,641.0,1619793268,1629210502,56,5,1,1,109,0
0x049262af9167e1fd91c668cea2500eac72bd6df7,900.0,1624105593,1624271125,3,3,1,1,2,0
0x0492641c71d27fc4ad2913abc02af5dae2d7e9ec,500.0,1626537305,1627486895,2,2,1,1,11,1
0x04936487d69f08a304bd6470c2f0cf6e6aa609d7,900.0,1624600971,1624755273,4,3,1,1,2,0
0x049403324eaf7b38e6fe3bf547c1f9e13391ce3f,500.0,1623771152,1623771392,9,4,1,1,1,2
0x0494a6fe59e7b6db7cc4d8530f95f4f836e2100b,500.0,1622339467,1622339467,1,1,1,1,1,2
0x0494f503912c101bfd76b88e4f5d8a33de284d1a,500.0,1619097754,1630259629,25,1,1,1,130,0
0x049569adb8a1e8a9349e9f1111c7b7993a4612eb,908.0,1619501543,1626753889,68,4,1,1,84,0
0x0495a81819e5fe5c6d737b8b7d974ffdbd3532d9,500.0,1626146304,1626766448,2,1,1,1,8,2
0x0495ef8dec406418adbeb8e66b78ffbf7fd07a34,500.0,1626344391,1627098193,2,1,1,1,9,2
0x04962bc8ed7ea4f608dedf636790035d058b1daf,778.0,1623165261,1627617493,45,4,1,1,52,0
0x04963f5707c9db2d613e8d402453f88a72f1c6d4,900.0,1619186607,1619186752,4,4,1,1,1,0
0x049675d578aff8a085ea67947751cc2df717b863,800.0,1626109098,1626120217,15,3,1,1,1,0
0x0496c02f3d8eadbc5558913ef6dc5fff59077df0,301.0,1627682141,1628892874,2,2,1,1,15,1
0x049702e543254ea9f16abe9d6aa9b1d1e9efbee4,500.0,1621929055,1621929055,1,1,1,1,1,2
0x0497139c9c7c0faef171143f71b0fe54fa24dcb1,500.0,1626200644,1626200644,1,1,1,1,1,2
0x04973fe77a1f4ea0c3d647661fc0c95e11e538e1,500.0,1622342119,1622342119,1,1,1,1,1,2
0x049808d5eaa90a2665b9703d2246dded34f1eb73,500.0,1626657937,1626657937,1,1,1,1,1,2
0x0498ee7e380650bbe94857a759ae11d071683fd0,500.0,1628762843,1628854609,3,1,1,1,2,1
0x049940feda4277b7f01ef10fca0b975c541d8fca,811.0,1619586760,1629126247,345,4,1,1,111,0
0x04997f327d508cc66bf2afbaec867a5b45fcb231,301.0,1629194965,1630257697,6,2,1,1,13,1
0x04998145f9615270181f46cacd96e3fb2275bb64,900.0,1624162179,1624858370,8,3,1,1,9,0
0x0499c4984578346f1fafe15213c6f5b31bcefb21,500.0,1626124248,1626870583,2,1,1,1,9,2
0x0499f8afe7234321fd3da64116141431fc08ff35,802.0,1620964044,1622678826,14,4,1,1,20,0
0x049a198dd6d7937a07520d6f0f6c3570d7b00d9a,500.0,1623432781,1623977013,28,4,1,1,7,2
0x049b8457a23bef5354c65d1cbbfa3bb897782ec1,897.0,1623038106,1629076928,165,4,1,1,70,0
0x049c43731aa8c4cbc14252e52af0e55c5a48df15,763.0,1623327254,1623906612,19,3,1,1,7,0
0x049ca02e4394a5ddea5ef9c3194d82e640187573,901.0,1622970832,1624390327,74,4,1,1,17,0
0x049df4b2adb3260c5df50f4faa072fa821f0f89a,500.0,1621143373,1621143373,1,1,1,1,1,2
0x049ebefecd528c6580c11d00e353e52b49c56dd2,500.0,1622462441,1623182983,3,2,1,1,9,2
0x049ed9ff140a2ad73db0cbd993771d16e86b4b5e,500.0,1627112959,1627112959,1,1,1,1,1,2
0x049eebc628e60f804daae62df6c3715b9273b2c2,906.0,1618565750,1624126344,329,4,1,1,65,0
0x049fa027e31206dd10b1ef184e7f564b41eef68f,300.0,1623574501,1623574877,5,2,1,1,1,2
0x049fd5a7f8d59517260baefa017b79c0ce19f0d0,500.0,1627044801,1627044801,1,1,1,1,1,2
0x04a0362b7c9bea7f14cbf1f33998ff552f731ce0,500.0,1626712257,1626712257,1,1,1,1,1,2
0x04a0457e163ceef461efc4d0c2a374bad426d1dc,900.0,1620489792,1620784977,19,4,1,1,4,0
0x04a157b002ddedb4b3fdbf6b0cd338be5acfd033,500.0,1623985802,1623985802,3,1,1,1,1,2
0x04a2bcf8c95199866c4ccd9362fdee975eee406d,500.0,1626677457,1626677457,1,1,1,1,1,2
0x04a38539567837666eb4ee6e027005d14410386d,512.0,1619564792,1629874840,56,4,1,1,120,0
0x04a3d07f39b643948c39ad3d3aa24ef03a6b7cfc,500.0,1621474623,1628903044,8,2,1,1,86,0
0x04a43f4584372de76a0c687b3225ac6abeb63504,500.0,1620043620,1620594198,5,2,1,1,7,2
0x04a4a3260cfa79343b0d5165dfed70c3236fab43,501.0,1619955880,1621456667,17,2,1,1,18,2
0x04a4f6e1c8b1917fd9b937a44b5d35fc3e12a275,300.0,1620640070,1620640070,2,2,1,1,1,2
0x04a5f2cd0cdc04f4c483d3dffc71c218551500d1,300.0,1626015338,1626016496,4,2,1,1,1,2
0x04a610f9b627d61b1be63f6dbce3cf67ee38a005,900.0,1619063216,1619063296,4,4,1,1,1,0
0x04a6b09c4708f4c94670cc52b15b3dddb6c7d04c,586.0,1619314760,1626750887,29,4,1,1,87,0
0x04a6b171582bf89567aa91780db5ad2479fc383c,300.0,1628569990,1628570886,3,2,1,1,1,1
0x04a72dd82489175d80e1c165e1aba1771955a0f0,902.0,1622953534,1625196303,21,4,1,1,26,0
0x04a74af2379f0263a60b5df186e0e66d32c88539,301.0,1628589326,1630032055,11,3,1,1,17,1
0x04a8b2bc24fd83f62bf1a3b4365932e5a25404f6,500.0,1622432075,1622432075,1,1,1,1,1,2
0x04a965e6c08deeb868d46f4706c70f2df2a0e2aa,300.0,1628568202,1628568252,3,2,1,1,1,1
0x04a9674c700ebf21d4ab7dcbd5fc6ee6db08c398,500.0,1621848577,1621848577,1,1,1,1,1,2
0x04a9e17c30292cef63922a16dd24ce3893775ea0,500.0,1626282051,1626764872,2,1,1,1,6,2
0x04aa1e3a5c1a5b16d83694daa6dde6acfee54eb8,500.0,1627064071,1627064071,1,1,1,1,1,2
0x04aa925e6db233c1af8850a3dcb165ab328f9dfb,500.0,1624710829,1624710829,1,1,1,1,1,2
0x04ab33227e660e5f2e8263a030a00b71c9323bac,500.0,1623853449,1624429484,10,1,1,1,7,2
0x04aba30626401711e202d5f616cc3bd5fd436408,500.0,1626164382,1626759658,3,1,1,1,7,2
0x04ac9be993d9bb591192402243a45e1e9f72b1f8,900.0,1624297237,1624725222,6,4,1,1,5,0
0x04ae0e27e25f13714dbd04b248b64dd748761b79,500.0,1627025894,1627025894,1,1,1,1,1,2
0x04ae4c5aa43f580c6648a3bb4624c73ccae49014,500.0,1622001001,1622001001,1,1,1,1,1,2
0x04ae8c108743167c7457073ba8c1571fd5d56325,900.0,1629484303,1629684645,5,4,1,1,3,1
0x04ae99f5c4658cad9939c31bc45dd80406f8585d,500.0,1626706231,1626706231,1,1,1,1,1,2
0x04afc5c09a6f06070c0cdbaf2b2604e371f50f41,500.0,1629674735,1629674757,2,1,1,1,1,1
0x04b0a41216bb2d497f14975b2822033f7448e8b1,501.0,1626142322,1627088611,2,1,1,1,11,2
0x04b12ef29de958ef09e983938f51a52fa5f7c487,200.0,1630030339,1630030447,2,2,1,1,1,1
0x04b16c6a736628ce683a80c5596d31cc5356cc4b,500.0,1621594640,1623915404,2,2,1,1,27,2
0x04b195e405d68f64d1ec39cd6504dfc8ac048243,500.0,1621917909,1621917909,1,1,1,1,1,2
0x04b223027e2abc98aa863153c652fd9ee45ef855,500.0,1627192125,1627192125,1,1,1,1,1,2
0x04b2c599c7edc44ffbcd800cf946d5f46db7836c,912.0,1618427515,1628817702,18,3,1,1,121,0
0x04b2f0087765e57f51ef3c91b2be23d0a02839a6,901.0,1618792995,1620714187,23,4,1,1,23,0
0x04b351407edcbcf7d3eaf684be50036b27421a43,500.0,1627042633,1627042633,1,1,1,1,1,2
0x04b3ed7b273e9d71d85e364d5101652648be0867,500.0,1627015900,1627015900,1,1,1,1,1,2
0x04b432062e5c082fb32738f31fff2e635e6e7f1f,500.0,1628135561,1628836083,9,2,1,1,9,1
0x04b504db381e3058c6f83218501b74d647bbdbd5,500.0,1626797140,1626797140,1,1,1,1,1,2
0x04b5171a7265fe54b02418c345cf4ecb7a6deb11,900.0,1620745908,1620746016,4,4,1,1,1,0
0x04b5762ee57e2fa1cc1dd2e13d284d0284f2d41e,808.0,1629227774,1630297143,64,4,1,1,13,1
0x04b59920172985237d8c10f2ee2b3dbf7d56154c,558.0,1623156959,1623157465,5,4,1,1,1,0
0x04b5c5d08ddef275535c5a95a62f803fc1cd3dba,734.0,1623482558,1630316316,211,4,1,1,80,0
0x04b6c3d520b2521ed9bf523c03967f4a28a32b50,507.0,1623165105,1629907311,35,4,1,1,79,0
0x04b6ea5a19b8945eddc4a141408ec34c2a55a34e,300.0,1628570298,1628570442,3,3,1,1,1,1
0x04b7e41c0ec19ae1572ad124fded5030d8f399d5,500.0,1621533842,1621533842,1,1,1,1,1,2
0x04b7f0bb0ec9de8313180276279984125e9c3f7c,300.0,1624681549,1625132299,3,2,1,1,6,2
0x04b80ffd9e33286ced79539f6e2a20ca45247833,509.0,1619745577,1627864177,5,2,1,1,94,0
0x04b8b16b405662a4d14e27d943036dbd31aab01a,904.0,1623760346,1627752150,14,4,1,1,47,0
0x04b9164c0335c93939dc6edb65d2274e96129afe,500.0,1626655722,1626655722,1,1,1,1,1,2
0x04b95fbf82c747ebb71e9117c979aaa7ae0830f1,500.0,1623858395,1623858395,1,1,1,1,1,2
0x04b98ee207121943d1e76080a5b4b93345663335,803.0,1624019696,1627416200,41,4,1,1,40,0
0x04ba162fac660a46e6b234413543a18cf101670e,500.0,1627062757,1627062757,1,1,1,1,1,2
0x04bc46819f14a5580ed913688666c6f589f55403,500.0,1627209723,1627209743,2,1,1,1,1,2
0x04bc88e5693ac863f9c693930354cf6a000ef077,500.0,1622176088,1622176088,1,1,1,1,1,2
0x04bcedca9d869d3d6cb35c8e5751160cea90ca4a,500.0,1622012792,1622012792,1,1,1,1,1,2
0x04bdc271b7afd68bbd52c9366880849c15ba42b7,507.0,1623383066,1629509278,25,4,1,1,71,0
0x04bdc83e595387020b8cc984cb0e51320f546d74,500.0,1626181707,1626685452,2,1,1,1,6,2
0x04bdfb9f9704694ca365b8e27bbdb7e093475340,800.0,1624541917,1624549487,5,3,1,1,1,0
0x04be2a942c1060db1c7615670bb55950a52f8b15,500.0,1623517111,1623517571,7,4,1,1,1,2
0x04bed630357309dc193bebce09a2ae1381166b33,905.0,1623470596,1628004579,8,3,1,1,53,0
0x04bee613690e98a1959f236c38abaa5f2439b14a,203.0,1620871002,1629500629,13,3,1,1,100,0
0x04bef5ce18d1211e16d3dd30252f7eca71198412,500.0,1622423039,1622423039,1,1,1,1,1,2
0x04bf664ad34a7a838518ba3c22eb1174584589b1,500.0,1626945905,1626945905,1,1,1,1,1,2
0x04c009847728a5d8094b1c88954d5f1a39d02c75,500.0,1622793576,1622793576,1,1,1,1,1,2
0x04c0186b3414b05f8e6d35b8d51f01c25f10011c,303.0,1625452056,1628655956,7,3,1,1,38,1
0x04c172c3ea090370e7947415ea2d0ee6a486702b,500.0,1627052257,1627052257,1,1,1,1,1,2
0x04c18cbf703c72591f1800b52d801a948f55e00c,910.0,1620012578,1628671001,66,4,1,1,101,0
0x04c21b856704bd1bf00faceae9a76af5742aa60d,500.0,1626684204,1626684204,1,1,1,1,1,2
0x04c233493c34a74c4739fc589b52d25c5776de4e,300.0,1628567536,1628568698,3,2,1,1,1,1
0x04c252241472f3ddb5dbc77017b3d84b425c3d1e,500.0,1625164323,1627234387,2,2,1,1,24,2
0x04c2596bb175752f87f3f41e7352543beec82edf,500.0,1626753857,1626829274,2,1,1,1,1,2
0x04c28766bf1e464f9a87432281d6a456342b7c3e,500.0,1626703519,1626703519,1,1,1,1,1,2
0x04c2c40c7ea88a5a45995542d85b9b21b333b26c,500.0,1627175555,1627175555,1,1,1,1,1,2
0x04c2e657cb2b0d86d7129819808430d889ed2660,901.0,1620029126,1623059675,20,4,1,1,36,0
0x04c322117e21cd15163b9954eff247e9f32359a9,302.0,1626159527,1628565119,6,2,1,1,28,1
0x04c3611d4504b454f1309e0f523db8d0f95feac2,909.0,1620953886,1629346046,101,5,1,1,98,0
0x04c3ef3269f17c13df50fc16197df38f90c5c587,500.0,1626877997,1626877997,1,1,1,1,1,2
0x04c444bcd609e73fa141cdeb401f9b6ce83d7cbd,202.0,1628290832,1630598540,6,2,1,1,27,1
0x04c478f571836b5dbcf487f7936f3416c4df0b67,500.0,1626834228,1626834228,1,1,1,1,1,2
0x04c55912af70c59cefbc350eb864071f24835fcf,503.0,1619877941,1622828210,118,4,1,1,35,0
0x04c5b00702a584b793238546243d15f6edb61527,503.0,1626347326,1628884173,4,2,1,1,30,1
0x04c5ed69842a879976fb324716396c09a6470585,300.0,1620977440,1620977440,2,2,1,1,1,2
0x04c609ac41995cf128cde8e7835aeed7e8bb7d8a,500.0,1629882334,1629882334,1,1,1,1,1,1
0x04c665fe7d65749cb83076630cae591cb8ec8307,500.0,1626577035,1626577035,1,1,1,1,1,2
0x04c66a0474f1c6dee2a36fc6254f60989ba2651a,900.0,1622952080,1623243066,17,4,1,1,4,0
0x04c6afa4eb74e06d5258c5a96eeedc60f24c271a,500.0,1626539740,1627034725,2,1,1,1,6,2
0x04c703a95f5d4215926e8b45668f709bcfef0163,500.0,1626458761,1626694803,2,1,1,1,3,2
0x04c873241fe90e09ceaa93cdab3cc5c55ab863cd,603.0,1623888073,1629873873,26,4,1,1,70,0
0x04c89b6513400df610c062f09bc243a743f34fd9,442.0,1621337040,1630505398,85,4,1,1,107,0
0x04c9029e4d939213902d632ba2fb6f4fe2cbdc8c,500.0,1621145398,1621145398,1,1,1,1,1,2
0x04c9481dd5aaf3a65d387b5e8c53e805c95cb70a,901.0,1623704392,1624740085,12,4,1,1,12,0
0x04c95c6f8ea7ff7c3f7a2f148fae75650c5a875e,505.0,1622663672,1628601589,9,2,1,1,69,0
0x04c9a437a766af5c8de653ac66d61e9217a7455f,500.0,1626116685,1626785337,2,1,1,1,8,2
0x04c9b1744e0cc0e2879bbbb41b6a77e10625b87a,300.0,1628558383,1628558545,3,2,1,1,1,1
0x04c9ea8aaa2bf73bd0301a314d8d865b89843587,900.0,1620826201,1620826337,4,4,1,1,1,0
0x04ca10d9c7fd91eaefbc8f78406162eb8b76bc28,500.0,1626679805,1626679805,1,1,1,1,1,2
0x04ca9d52ee6f8638fa959375b6963d080d4c844f,512.0,1619464870,1630540257,125,3,1,1,129,0
0x04cb9f14ec7372bc0cce89756a395787703d8bd2,500.0,1626871417,1626871417,1,1,1,1,1,2
0x04cc760c74225af2df2dff53f0710c61c22edad3,500.0,1621841677,1621841677,1,1,1,1,1,2
0x04ccad654b08f198e01402063ae2a2f1fc0fe6f0,500.0,1626615303,1626615303,1,1,1,1,1,2
0x04ccc2b6e312d9bd573b3885b4c2bfd29c5493e3,300.0,1627080760,1627129161,2,2,1,1,1,1
0x04ccd789d60c68242d38ba1691a5debe545d9d74,507.0,1621726188,1628105021,8,2,1,1,74,0
0x04cd1eed570dbc3ab3793b06160cdf21797806c5,500.0,1621819672,1621819672,1,1,1,1,1,2
0x04cd500c83e303daad0971760823fcb6f8c870e7,501.0,1621971828,1629820317,5,2,1,1,91,0
0x04cd5ffd4e9ef854e03b7e9fe865301b540048c2,900.0,1619183223,1619183313,4,4,1,1,1,0
0x04cda19cb300c98a5ff01a9bafc907e8751268d8,910.0,1621431250,1630551263,99,4,1,1,106,0
0x04ce10ad684ea76ea7bf024ec8febcc7bb7b89f3,300.0,1629307636,1629307904,2,2,1,1,1,1
0x04cf5e616dda9b78c09039cb39ccddb5631d066f,500.0,1626222235,1626881589,4,1,1,1,8,2
0x04cf852c910191225e836742eeffffccc4b99d1c,500.0,1626957534,1626957534,1,1,1,1,1,2
0x04cfb28b98f11cae504cf359c247ab64c21be05e,500.0,1619614761,1624457675,13,1,1,1,57,2
0x04d079566c66be71fa4a6a70ed58c65284f6f82b,500.0,1626326315,1626931514,2,1,1,1,8,2
0x04d0d0c4bf3ff7d5b54869b813a4026414b57f1d,900.0,1619032619,1619032871,4,4,1,1,1,0
0x04d0f59c2b4e23210dd7f6ece497e732814e759b,500.0,1627012665,1627012665,1,1,1,1,1,2
0x04d12047150d1cf5f6560369261cdffc4ea65524,300.0,1628501211,1628505161,2,2,1,1,1,1
0x04d1cdf9fd1122f863126c50fc96cdfcb6400172,503.0,1623894491,1627042257,34,4,1,1,37,0
0x04d1e3032002bf14d508b9be1272bcd391991740,900.0,1618496255,1618669723,8,4,1,1,3,0
0x04d24342c8b8a7310d9119d891c44b867187f033,500.0,1628869909,1628869921,2,2,1,1,1,1
